id	mission_key	option_key	value
358724	nag_eliminate_character_in_battle_high_rank_brt	CND_CULTURE	nag_nagash
358725	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_MAX_REGION_DISTANCE	3
358726	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_VISIBLE	
358727	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_NOT_WOUNDED	
358728	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_WAR	
358729	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358730	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358731	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358732	nag_eliminate_character_in_battle_high_rank_brt	CND_CAMPAIGN	main_warhammer
358733	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358734	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_MIN_CHARACTER_LEVEL	10
358735	nag_eliminate_character_in_battle_high_rank_bst	GEN_TARGET_CHARACTER	
358736	nag_eliminate_character_in_battle_high_rank_bst	CND_CULTURE	nag_nagash
358737	nag_eliminate_character_in_battle_high_rank_bst	CND_CAMPAIGN	main_warhammer
358738	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358739	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_NOT_WOUNDED	
358740	nag_eliminate_character_in_battle_high_rank_bst	CND_FIRST_ROUND	4
358741	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_SUBCULTURE	wh_dlc03_sc_bst_beastmen
358742	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_VISIBLE	
358743	nag_eliminate_character_in_battle_high_rank_bst	CND_ROUNDS_UNTIL_NEXT	16
358744	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358745	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MOD_HARD	1.2
358746	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358747	nag_eliminate_character_in_battle_high_rank_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358748	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_CHARACTER_TYPE	general
358749	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358750	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MAX	8
358751	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MIN	4
358752	nag_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_MOD_EASY	2.0
358753	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_WAR	
358754	nag_eliminate_character_in_battle_high_rank_bst	VAR_CHANCE	25
358755	nag_eliminate_character_in_battle_high_rank_bst	GEN_CND_MAX_REGION_DISTANCE	3
358756	nag_eliminate_character_in_battle_high_rank_chs	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358757	nag_eliminate_character_in_battle_high_rank_chs	CND_CAMPAIGN	main_warhammer
358758	nag_eliminate_character_in_battle_high_rank_chs	CND_FIRST_ROUND	4
358759	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MIN	4
358760	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
358761	nag_eliminate_character_in_battle_high_rank_chs	CND_ROUNDS_UNTIL_NEXT	16
358762	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_SUBCULTURE	wh_main_sc_nor_norsca
358763	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358764	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_VISIBLE	
358765	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_NOT_WOUNDED	
358766	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MAX	8
358767	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358768	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_WAR	
358769	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MOD_EASY	2.0
358770	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358771	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_MAX_REGION_DISTANCE	3
358772	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MOD_HARD	1.2
358773	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_CHARACTER_TYPE	general
358774	nag_eliminate_character_in_battle_high_rank_chs	CND_CULTURE	nag_nagash
358775	nag_eliminate_character_in_battle_high_rank_chs	GEN_CND_MIN_CHARACTER_LEVEL	10
358776	nag_eliminate_character_in_battle_high_rank_chs	GEN_TARGET_CHARACTER	
358777	nag_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358778	nag_eliminate_character_in_battle_high_rank_chs	VAR_CHANCE	25
358779	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MAX	8
358780	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_MIN_CHARACTER_LEVEL	10
358781	nag_eliminate_character_in_battle_high_rank_def	VAR_CHANCE	25
358782	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358783	nag_eliminate_character_in_battle_high_rank_def	CND_FIRST_ROUND	4
358784	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358785	nag_eliminate_character_in_battle_high_rank_def	CND_CAMPAIGN	main_warhammer
358786	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_VISIBLE	
358787	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358788	nag_eliminate_character_in_battle_high_rank_def	CND_ROUNDS_UNTIL_NEXT	16
358789	nag_eliminate_character_in_battle_high_rank_def	CND_CULTURE	nag_nagash
358790	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_MAX_REGION_DISTANCE	3
358791	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MIN	4
358792	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_WAR	
358793	nag_eliminate_character_in_battle_high_rank_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358794	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_NOT_WOUNDED	
358795	nag_eliminate_character_in_battle_high_rank_def	GEN_TARGET_CHARACTER	
358796	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MOD_HARD	1.2
358797	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_MOD_EASY	2.0
358798	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_SUBCULTURE	wh2_main_sc_def_dark_elves
358799	nag_eliminate_character_in_battle_high_rank_def	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358800	nag_eliminate_character_in_battle_high_rank_def	GEN_CND_CHARACTER_TYPE	general
358801	nag_eliminate_character_in_battle_high_rank_dwf	CND_ROUNDS_UNTIL_NEXT	16
358802	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
358803	nag_eliminate_character_in_battle_high_rank_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358804	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_WAR	
358805	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358806	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_VISIBLE	
358807	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MIN	4
358808	nag_eliminate_character_in_battle_high_rank_dwf	CND_CULTURE	nag_nagash
358809	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_NOT_WOUNDED	
358810	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_MIN_CHARACTER_LEVEL	10
358811	nag_eliminate_character_in_battle_high_rank_dwf	GEN_TARGET_CHARACTER	
358812	nag_eliminate_character_in_battle_high_rank_dwf	CND_FIRST_ROUND	4
358813	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_MAX_REGION_DISTANCE	3
358814	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_CHARACTER_TYPE	general
358815	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358816	nag_eliminate_character_in_battle_high_rank_dwf	VAR_CHANCE	25
358817	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358818	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358819	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
358820	nag_eliminate_character_in_battle_high_rank_dwf	CND_CAMPAIGN	main_warhammer
358821	nag_eliminate_character_in_battle_high_rank_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
358822	nag_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MAX	8
358823	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MIN	4
358824	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MAX	8
358825	nag_eliminate_character_in_battle_high_rank_emp	GEN_TARGET_CHARACTER	
358826	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
358827	nag_eliminate_character_in_battle_high_rank_emp	CND_ROUNDS_UNTIL_NEXT	16
358828	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_NOT_WOUNDED	
358829	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_MAX_REGION_DISTANCE	3
358830	nag_eliminate_character_in_battle_high_rank_emp	CND_CULTURE	nag_nagash
358831	nag_eliminate_character_in_battle_high_rank_emp	CND_CAMPAIGN	main_warhammer
358832	nag_eliminate_character_in_battle_high_rank_emp	VAR_CHANCE	25
358833	nag_eliminate_character_in_battle_high_rank_emp	CND_FIRST_ROUND	4
358834	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358835	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358836	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_WAR	
358837	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_MIN_CHARACTER_LEVEL	10
358838	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358839	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358840	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_CHARACTER_TYPE	general
358841	nag_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
358842	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
358843	nag_eliminate_character_in_battle_high_rank_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358844	nag_eliminate_character_in_battle_high_rank_emp	GEN_CND_VISIBLE	
358845	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_MIN_CHARACTER_LEVEL	10
358846	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_NOT_WOUNDED	
358847	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_WAR	
358848	nag_eliminate_character_in_battle_high_rank_grn	CND_FIRST_ROUND	4
358849	nag_eliminate_character_in_battle_high_rank_grn	CND_ROUNDS_UNTIL_NEXT	16
358850	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358851	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358852	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
358853	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
358854	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358855	nag_eliminate_character_in_battle_high_rank_grn	CND_CULTURE	nag_nagash
358856	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_CHARACTER_TYPE	general
358857	nag_eliminate_character_in_battle_high_rank_grn	CND_CAMPAIGN	main_warhammer
358858	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MAX	8
358859	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_MIN	4
358860	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_VISIBLE	
358861	nag_eliminate_character_in_battle_high_rank_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358862	nag_eliminate_character_in_battle_high_rank_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358863	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_MAX_REGION_DISTANCE	3
358864	nag_eliminate_character_in_battle_high_rank_grn	VAR_CHANCE	25
358865	nag_eliminate_character_in_battle_high_rank_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
358866	nag_eliminate_character_in_battle_high_rank_grn	GEN_TARGET_CHARACTER	
358867	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358868	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_WAR	
358869	nag_eliminate_character_in_battle_high_rank_hef	CND_CULTURE	nag_nagash
358870	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358871	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358872	nag_eliminate_character_in_battle_high_rank_hef	CND_CAMPAIGN	main_warhammer
358873	nag_eliminate_character_in_battle_high_rank_hef	GEN_TARGET_CHARACTER	
358874	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358875	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_CHARACTER_TYPE	general
358876	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_MAX_REGION_DISTANCE	3
358877	nag_eliminate_character_in_battle_high_rank_hef	CND_FIRST_ROUND	4
358878	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
358879	nag_eliminate_character_in_battle_high_rank_hef	VAR_CHANCE	25
358880	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_VISIBLE	
358881	nag_eliminate_character_in_battle_high_rank_hef	CND_ROUNDS_UNTIL_NEXT	16
358882	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MIN	4
358883	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
358884	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_NOT_WOUNDED	
358885	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MAX	8
358886	nag_eliminate_character_in_battle_high_rank_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358887	nag_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
358888	nag_eliminate_character_in_battle_high_rank_hef	GEN_CND_MIN_CHARACTER_LEVEL	10
358889	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358890	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_MAX_REGION_DISTANCE	3
358891	nag_eliminate_character_in_battle_high_rank_lzd	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358892	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MIN	4
358893	nag_eliminate_character_in_battle_high_rank_lzd	VAR_CHANCE	25
358894	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_WAR	
358895	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_CHARACTER_TYPE	general
358896	nag_eliminate_character_in_battle_high_rank_lzd	CND_CAMPAIGN	main_warhammer
358897	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_MIN_CHARACTER_LEVEL	10
358898	nag_eliminate_character_in_battle_high_rank_lzd	CND_CULTURE	nag_nagash
358899	nag_eliminate_character_in_battle_high_rank_lzd	CND_FIRST_ROUND	4
358900	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_SUBCULTURE	wh2_main_sc_lzd_lizardmen
358901	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MAX	8
358902	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_NOT_WOUNDED	
358903	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_EASY	2.0
358904	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
358905	nag_eliminate_character_in_battle_high_rank_lzd	GEN_TARGET_CHARACTER	
358906	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358907	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358908	nag_eliminate_character_in_battle_high_rank_lzd	GEN_CND_VISIBLE	
358909	nag_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358910	nag_eliminate_character_in_battle_high_rank_lzd	CND_ROUNDS_UNTIL_NEXT	16
358911	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358912	nag_eliminate_character_in_battle_high_rank_skv	CND_ROUNDS_UNTIL_NEXT	16
358913	nag_eliminate_character_in_battle_high_rank_skv	CND_CAMPAIGN	main_warhammer
358914	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358915	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MAX	8
358916	nag_eliminate_character_in_battle_high_rank_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358917	nag_eliminate_character_in_battle_high_rank_skv	VAR_CHANCE	25
358918	nag_eliminate_character_in_battle_high_rank_skv	GEN_TARGET_CHARACTER	
358919	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358920	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MIN	4
358921	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
358922	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_MIN_CHARACTER_LEVEL	10
358923	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
358924	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_WAR	
358925	nag_eliminate_character_in_battle_high_rank_skv	CND_CULTURE	nag_nagash
358926	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_NOT_WOUNDED	
358927	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_MAX_REGION_DISTANCE	3
358928	nag_eliminate_character_in_battle_high_rank_skv	CND_FIRST_ROUND	4
358929	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_VISIBLE	
358930	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
358931	nag_eliminate_character_in_battle_high_rank_skv	GEN_CND_CHARACTER_TYPE	general
358932	nag_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358933	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MIN	4
358934	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358935	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_WAR	
358936	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_VISIBLE	
358937	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_CHARACTER_TYPE	general
358938	nag_eliminate_character_in_battle_high_rank_tmb	CND_CULTURE	nag_nagash
358939	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_MIN_CHARACTER_LEVEL	10
358940	nag_eliminate_character_in_battle_high_rank_tmb	VAR_CHANCE	25
358941	nag_eliminate_character_in_battle_high_rank_tmb	CND_FIRST_ROUND	4
358942	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MOD_HARD	1.2
358943	nag_eliminate_character_in_battle_high_rank_tmb	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358944	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_MAX_REGION_DISTANCE	3
358945	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MAX	8
358946	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358947	nag_eliminate_character_in_battle_high_rank_tmb	CND_CAMPAIGN	main_warhammer
358948	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_MOD_EASY	2.0
358949	nag_eliminate_character_in_battle_high_rank_tmb	GEN_TARGET_CHARACTER	
358950	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
358951	nag_eliminate_character_in_battle_high_rank_tmb	CND_ROUNDS_UNTIL_NEXT	16
358952	nag_eliminate_character_in_battle_high_rank_tmb	GEN_CND_NOT_WOUNDED	
358953	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358954	nag_eliminate_character_in_battle_high_rank_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358955	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_WAR	
358956	nag_eliminate_character_in_battle_high_rank_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358957	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_VISIBLE	
358958	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358959	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_NOT_WOUNDED	
358960	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358961	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_MIN_CHARACTER_LEVEL	10
358962	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
358963	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MAX	8
358964	nag_eliminate_character_in_battle_high_rank_vmp	CND_CAMPAIGN	main_warhammer
358965	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
358966	nag_eliminate_character_in_battle_high_rank_vmp	VAR_CHANCE	25
358967	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MIN	4
358968	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358969	nag_eliminate_character_in_battle_high_rank_vmp	GEN_TARGET_CHARACTER	
358970	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_MAX_REGION_DISTANCE	3
358971	nag_eliminate_character_in_battle_high_rank_vmp	CND_FIRST_ROUND	4
358972	nag_eliminate_character_in_battle_high_rank_vmp	CND_ROUNDS_UNTIL_NEXT	16
358973	nag_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358974	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
358975	nag_eliminate_character_in_battle_high_rank_vmp	CND_CULTURE	nag_nagash
358976	nag_eliminate_character_in_battle_high_rank_vmp	GEN_CND_CHARACTER_TYPE	general
358977	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_NOT_WOUNDED	
358978	nag_eliminate_character_in_battle_high_rank_wef	VAR_CHANCE	25
358979	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MOD_HARD	1.2
358980	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_MIN_CHARACTER_LEVEL	10
358981	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
358982	nag_eliminate_character_in_battle_high_rank_wef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358983	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_CHARACTER_TYPE	general
358984	nag_eliminate_character_in_battle_high_rank_wef	CND_CULTURE	nag_nagash
358985	nag_eliminate_character_in_battle_high_rank_wef	CND_ROUNDS_UNTIL_NEXT	16
358986	nag_eliminate_character_in_battle_high_rank_wef	CND_CAMPAIGN	main_warhammer
358987	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_MAX_REGION_DISTANCE	3
358988	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358989	nag_eliminate_character_in_battle_high_rank_wef	GEN_TARGET_CHARACTER	
358990	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358991	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_VISIBLE	
358992	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_WAR	
358993	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MAX	8
358994	nag_eliminate_character_in_battle_high_rank_wef	CND_FIRST_ROUND	4
358995	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358996	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MIN	4
358997	nag_eliminate_character_in_battle_high_rank_wef	GEN_CND_SUBCULTURE	wh_dlc05_sc_wef_wood_elves
358998	nag_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358999	nag_engage_force_army_brt	VAR_CHANCE	25
359000	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
359001	nag_engage_force_army_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359002	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MAX	8
359003	nag_engage_force_army_brt	GEN_TARGET_MILITARY_FORCE	
359004	nag_engage_force_army_brt	CND_CAMPAIGN	main_warhammer
359005	nag_engage_force_army_brt	GEN_CND_SUBCULTURE	wh_main_sc_brt_bretonnia
359006	nag_engage_force_army_brt	CND_CULTURE	nag_nagash
359007	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359008	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359009	nag_engage_force_army_brt	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359010	nag_engage_force_army_brt	GEN_CND_VISIBLE	
