attribute	attribute_group
unbreakable	wh_fear_terror_unbreakable
unbreakable	wh_fear_terror_undead_unbreakable
unbreakable	wh_fear_unbreakable
unbreakable	wh_guerrilla_hideForest_mountedFireMove_unbreakable
unbreakable	wh_guerrilla_stalk_unbreakable
unbreakable	wh_hideForest_unbreakable
unbreakable	wh_hideForest_unbreakable_chargeReflectorVsL
unbreakable	wh_hideForest_unbreakable_fear
undead	wh2_cantRun_fear_undead
undead	wh2_chargeReflectorVsL_encourage_fear_hideForest_undead
undead	wh2_chargeReflector_encourage_fear_terror_undead
undead	wh2_dlc14_encourage_fear_terror_hideforest_strider_undead
undead	wh2_dlc14_fear_hideforest_strider_undead
undead	wh2_dlc14_fear_terror_hideforest_strider_undead
undead	wh2_dlc14_fear_terror_vanguard_hideforest_strider_undead
undead	wh2_dlc15_fear_terror_strider_undead
undead	wh2_dlc15_fear_vanguard_hideForest_undead_strider
undead	wh2_dlc16_encourage_fear_undead_strider_hideForest
undead	wh2_dlc16_encourage_hideForest_fear_undead
undead	wh2_encourage_fear_hideForest_mountedFireMove_undead
undead	wh2_encourage_fear_mountedFireMove_terror_undead
undead	wh2_fear_guerrilla_stalk_undead
undead	wh2_guerrilla_stalk_fear_rampage_terror_undead
undead	wh_berserk_fear_terror_undead
undead	wh_cantRun_undead
undead	wh_chargeReflectorVsL_fear_hideForest_undead
undead	wh_chargeReflector_fear_hideForest_undead
undead	wh_encourage_fear_hideForest_terror_undead
undead	wh_encourage_fear_hideForest_unbreakable_terror_undead
undead	wh_encourage_fear_hideForest_undead
undead	wh_encourage_fear_hideForest_undead_mountedFireMove
undead	wh_encourage_fear_terror_undead
undead	wh_encourage_fear_undead
undead	wh_encourage_fear_undead_strider
undead	wh_fear_guerilla_hideForest_undead_stalk
undead	wh_fear_guerrilla_hideForest_terror_undead
undead	wh_fear_guerrilla_hideForest_terror_undead_encourge
undead	wh_fear_guerrilla_hideForest_undead
undead	wh_fear_guerrilla_hideForest_undead_immPsy
undead	wh_fear_guerrilla_hideForest_undead_mountedFireMove
undead	wh_fear_guerrilla_terror_undead
undead	wh_fear_guerrilla_undead
undead	wh_fear_guerrilla_undead_terror
undead	wh_fear_hideForest_terror_undead
undead	wh_fear_hideForest_undead
undead	wh_fear_hideForest_undead_chargeDeflector
undead	wh_fear_hideForest_undead_chargeReflector
undead	wh_fear_hideForest_undead_chargeReflectorVsL
undead	wh_fear_hideForest_undead_mountedFireMove
undead	wh_fear_hideForest_undead_stalk
undead	wh_fear_hideForest_undead_unbreakable
undead	wh_fear_terror_undead
undead	wh_fear_terror_undead_chargeReflector
undead	wh_fear_terror_undead_mountedFireMove
undead	wh_fear_terror_undead_unbreakable
undead	wh_fear_undead
undead	wh_fear_undead_mountedFireMove
undead	wh_guerrilla_stalk_fear_terror_undead
wallbreaker	wh2_guerilla_hideForest_wallbreaker
