id	building_superchain	slot_template
57011048	nag_outpost_secondary_energy	minor_secondary_desolation_of_nagash_spitepeak
57011049	nag_outpost_secondary_energy	minor_secondary_iron_desolation_of_nagash_black_iron_mine
57011050	nag_outpost_secondary_energy	minor_norsca_goromandy_mountains_frozen_landing
57011051	nag_outpost_secondary_energy	minor_secondary_northern_worlds_edge_mountains_karak_raziak
57011052	nag_outpost_secondary_energy	minor_secondary_charnel_valley_granite_massif
57011053	nag_outpost_secondary_energy	minor_secondary_eastern_badlands_crooked_fang_fort
57011054	nag_outpost_secondary_energy	minor_secondary_eastern_badlands_valayas_sorrow
57011055	nag_outpost_secondary_energy	minor_secondary_timber_eastern_badlands_dringorackaz
57011056	nag_outpost_secondary_energy	minor_secondary_timber_death_pass_karag_dron
57011057	nag_outpost_secondary_energy	wh2_main_special_iron_rock_secondary
57011058	nag_outpost_secondary_energy	minor_secondary_dyes_peak_pass_gnashraks_lair
57011059	nag_outpost_secondary_energy	minor_secondary_northern_worlds_edge_mountains_khazid_irkulaz
57011060	nag_outpost_secondary_energy	minor_secondary_blightwater_deff_gorge
57011061	nag_outpost_secondary_energy	minor_secondary_blightwater_kradtommen
57011062	nag_outpost_secondary_energy	minor_secondary_marble_blightwater_misty_mountain
57011063	nag_outpost_secondary_energy	minor_secondary_shifting_sands_antoch
57011064	nag_outpost_secondary_energy	wh2_dlc09_special_bhagar_secondary
57011065	nag_outpost_secondary_energy	wh_main_special_karag_dromar_secondary
57011066	nag_outpost_secondary_energy	minor_secondary_zhufbar_oakenhammer
57011067	nag_outpost_secondary_energy	minor_secondary_the_silver_road_mount_squighorn
57011068	nag_outpost_secondary_energy	minor_secondary_the_silver_road_the_pillars_of_grungni
57011069	nag_outpost_secondary_energy	minor_secondary_timber_eastern_oblast_volksgrad
57011070	nag_outpost_secondary_energy	minor_secondary_southern_oblast_zavastra
57011071	nag_outpost_secondary_energy	minor_secondary_iron_southern_oblast_fort_jakova
57011072	nag_outpost_secondary_energy	minor_secondary_eastern_sylvania_waldenhof
57011073	nag_outpost_secondary_energy	minor_secondary_wine_eastern_sylvania_eschen
57011074	nag_outpost_secondary_energy	minor_secondary_gianthome_mountains_khazid_bordkarag
57011075	nag_outpost_secondary_energy	wh_main_special_sjoktraken_secondary
57011076	nag_outpost_secondary_energy	minor_secondary_marshes_of_madness_floating_village
57011077	nag_outpost_secondary_energy	minor_secondary_western_sylvania_fort_oberstyre
57011078	nag_outpost_secondary_energy	minor_secondary_pastures_western_sylvania_schwartzhafen
57011079	nag_outpost_secondary_energy	minor_secondary_marble_ash_river_springs_of_eternal_life
57011080	nag_outpost_secondary_energy	wh2_dlc09_special_quatar_secondary
57011081	nag_outpost_secondary_energy	minor_secondary_northern_oblast_fort_straghov
57011082	nag_outpost_secondary_energy	minor_secondary_salt_eastern_border_princes_matorca
57011083	nag_outpost_secondary_energy	minor_secondary_ostermark_nagenhof
57011084	nag_outpost_secondary_energy	minor_secondary_pastures_ostermark_essen
57011085	nag_outpost_secondary_energy	minor_secondary_blood_river_valley_barag_dawazbag
57011086	nag_outpost_secondary_energy	minor_secondary_furs_blood_river_valley_varenka_hills
57011087	nag_outpost_secondary_energy	minor_secondary_salt_blood_river_valley_dok_karaz
57011088	nag_outpost_secondary_energy	wh2_main_special_zoishenk_secondary
57011089	nag_outpost_secondary_energy	minor_secondary_western_badlands_bitterstone_mine
57011090	nag_outpost_secondary_energy	minor_secondary_western_badlands_dragonhorn_mines
57011091	nag_outpost_secondary_energy	minor_secondary_western_badlands_stonemine_tower
57011092	nag_outpost_secondary_energy	minor_secondary_salt_southern_badlands_gronti_mingol
57011093	nag_outpost_secondary_energy	minor_secondary_savages_southern_badlands_agrul_migdhal
57011094	nag_outpost_secondary_energy	minor_secondary_savages_southern_badlands_gor_gazan
57011095	nag_outpost_secondary_energy	minor_secondary_ostland_castle_von_rauken
57011096	nag_outpost_secondary_energy	minor_secondary_ostland_norden
57011097	nag_outpost_secondary_energy	minor_norsca_mountains_of_hel_winter_pyre
57011098	nag_outpost_secondary_energy	minor_norsca_obsidian_mountains_of_hel_altar_of_spawns
57011099	nag_outpost_secondary_energy	minor_secondary_pottery_averland_grenzstadt
57011100	nag_outpost_secondary_energy	minor_secondary_stirland_flensburg
57011101	nag_outpost_secondary_energy	minor_secondary_stirland_niedling
57011102	nag_outpost_secondary_energy	minor_secondary_talabecland_kemperbad
57011103	nag_outpost_secondary_energy	minor_secondary_talabecland_krugenheim
57011104	nag_outpost_secondary_energy	minor_secondary_timber_talabecland_kappelburg
57011105	nag_outpost_secondary_energy	wh2_main_special_brass_keep_secondary
57011106	nag_outpost_secondary_energy	minor_secondary_land_of_the_dervishes_plain_of_tuskers
57011107	nag_outpost_secondary_energy	wh2_dlc09_special_zandri_secondary
57011108	nag_outpost_secondary_energy	minor_secondary_black_mountains_mighdal_vongalbarak
57011109	nag_outpost_secondary_energy	minor_secondary_pastures_black_mountains_karak_angazhar
57011110	nag_outpost_secondary_energy	minor_secondary_solland_steingart
57011111	nag_outpost_secondary_energy	wh_main_special_bay_of_blades_secondary
57011112	nag_outpost_secondary_energy	wh_main_special_tower_of_khrakk_secondary
57011113	nag_outpost_secondary_energy	minor_secondary_great_desert_of_araby_pools_of_despair
57011114	nag_outpost_secondary_energy	minor_secondary_dyes_great_desert_of_araby_el-kalabad
57011115	nag_outpost_secondary_energy	minor_secondary_gold_great_desert_of_araby_bel_aliad
57011116	nag_outpost_secondary_energy	minor_secondary_marble_western_border_princes_zvorak
57011117	nag_outpost_secondary_energy	minor_secondary_the_vaults_zarakzil
57011118	nag_outpost_secondary_energy	minor_secondary_timber_the_vaults_karak_bhufdar
57011119	nag_outpost_secondary_energy	minor_secondary_middenland_middenstag
57011120	nag_outpost_secondary_energy	minor_secondary_timber_middenland_weismund
57011121	nag_outpost_secondary_energy	wh_main_special_carroburg_secondary
57011122	nag_outpost_secondary_energy	minor_secondary_furs_nordland_dietershafen
57011123	nag_outpost_secondary_energy	minor_secondary_iron_wissenland_pfeildorf
57011124	nag_outpost_secondary_energy	minor_secondary_marble_wissenland_wissenburg
57011125	nag_outpost_secondary_energy	minor_secondary_southern_grey_mountains_grimhold
57011126	nag_outpost_secondary_energy	minor_secondary_southern_grey_mountains_karak_azgaraz
57011127	nag_outpost_secondary_energy	wh_main_special_ubersreik_secondary
57011128	nag_outpost_secondary_energy	minor_secondary_reikland_eilhart
57011129	nag_outpost_secondary_energy	minor_secondary_pastures_reikland_grunburg
57011130	nag_outpost_secondary_energy	minor_secondary_misty_hills_wreckers_point
57011131	nag_outpost_secondary_energy	minor_norsca_marble_mountains_of_naglfari_naglfari_plain
57011132	nag_outpost_secondary_energy	minor_norsca_ice_tooth_mountains_longship_graveyard
57011133	nag_outpost_secondary_energy	wh_main_special_doomkeep_secondary
57011134	nag_outpost_secondary_energy	minor_norsca_helspire_mountains_serpent_jetty
57011135	nag_outpost_secondary_energy	wh_main_special_monolith_of_katam_secondary
57011136	nag_outpost_secondary_energy	wh_main_special_luccini_secondary
57011137	nag_outpost_secondary_energy	minor_secondary_western_jungles_cuexotl
57011138	nag_outpost_secondary_energy	wh2_dlc14_special_fyrus_secondary
57011139	nag_outpost_secondary_energy	wh2_dlc14_special_copher_port
57011140	nag_outpost_secondary_energy	minor_secondary_pastures_parravon_et_quenelles_quenelles
57011141	nag_outpost_secondary_energy	minor_secondary_salt_carcassone_et_brionne_brionne
57011142	nag_outpost_secondary_energy	minor_secondary_gems_atalan_mountains_eye_of_the_panther
57011143	nag_outpost_secondary_energy	minor_secondary_iron_atalan_mountains_martek
57011144	nag_outpost_secondary_energy	minor_secondary_dyes_northern_grey_mountains_karak_ziflin
57011145	nag_outpost_secondary_energy	minor_secondary_marble_northern_grey_mountains_grung_zint
57011146	nag_outpost_secondary_energy	minor_secondary_the_wasteland_aarnau
57011147	nag_outpost_secondary_energy	minor_secondary_salt_the_wasteland_gorssel
57011148	nag_outpost_secondary_energy	minor_norsca_vanaheim_mountains_troll_fjord
57011149	nag_outpost_secondary_energy	minor_norsca_iron_vanaheim_mountains_pack_ice_bay
57011150	nag_outpost_secondary_energy	minor_secondary_land_of_assassins_sorcerers_islands
57011151	nag_outpost_secondary_energy	minor_secondary_pottery_land_of_assassins_lashiek
57011152	nag_outpost_secondary_energy	minor_secondary_iron_bastonne_et_montfort_montfort
57011153	nag_outpost_secondary_energy	minor_secondary_wine_estalia_bilbali
57011154	nag_outpost_secondary_energy	wh_main_special_tobaro_secondary
57011155	nag_outpost_secondary_energy	minor_secondary_furs_forest_of_arden_gisoreux
57011156	nag_outpost_secondary_energy	minor_secondary_couronne_et_languille_languille
57011157	nag_outpost_secondary_energy	minor_secondary_bordeleaux_et_aquitaine_aquitaine
57011158	nag_outpost_secondary_energy	minor_norsca_aghol_wastelands_palace_of_princes
57011159	nag_outpost_secondary_energy	minor_norsca_aghol_wastelands_the_palace_of_ruin
57011160	nag_outpost_secondary_energy	wh2_main_special_mousillon_secondary
57011161	nag_outpost_secondary_energy	minor_norsca_albion_isle_of_wights
57011162	nag_outpost_secondary_energy	wh_main_special_citadel_of_lead_secondary
57011163	nag_outpost_secondary_energy	minor_secondary_cothique_mistnar
57011164	nag_outpost_secondary_energy	minor_secondary_dyes_yvresse_elessaeli
57011165	nag_outpost_secondary_energy	minor_secondary_yvresse_shrine_of_loec
57011166	nag_outpost_secondary_energy	minor_secondary_yvresse_tralinia
57011167	nag_outpost_secondary_energy	minor_secondary_saphery_port_elistor
57011168	nag_outpost_secondary_energy	minor_secondary_iron_saphery_tor_finu
57011169	nag_outpost_secondary_energy	minor_secondary_deadwood_shagrath
57011170	nag_outpost_secondary_energy	minor_secondary_obsidian_vor_deadwood_dargoth
57011171	nag_outpost_secondary_energy	minor_secondary_timber_deadwood_nagrar
57011172	nag_outpost_secondary_energy	minor_secondary_the_broken_land_blacklight_tower
57011173	nag_outpost_secondary_energy	minor_secondary_the_broken_land_slavers_point
57011174	nag_outpost_secondary_energy	minor_secondary_timber_chrace_elisia
57011175	nag_outpost_secondary_energy	minor_secondary_animals_volcanic_islands_fuming_serpent
57011176	nag_outpost_secondary_energy	minor_secondary_dyes_vampire_coast_the_blood_swamps
57011177	nag_outpost_secondary_energy	minor_secondary_pottery_vampire_coast_pox_marsh
57011178	nag_outpost_secondary_energy	minor_secondary_avelorn_evershale
57011179	nag_outpost_secondary_energy	minor_secondary_timber_avelorn_tor_saroir
57011180	nag_outpost_secondary_energy	minor_secondary_eataine_tower_of_lysean
57011181	nag_outpost_secondary_energy	minor_secondary_wine_eataine_angerrial
57011182	nag_outpost_secondary_energy	wh2_main_special_shrine_of_asuryan_secondary
57011183	nag_outpost_secondary_energy	minor_secondary_nagarythe_tor_dranil
57011184	nag_outpost_secondary_energy	wh2_main_special_shrine_of_khaine_secondary
57011185	nag_outpost_secondary_energy	minor_secondary_headhunters_jungle_marks_of_the_old_ones
57011186	nag_outpost_secondary_energy	minor_secondary_gold_headhunters_jungle_chupayotl
57011187	nag_outpost_secondary_energy	minor_secondary_medicine_headhunters_jungle_mangrove_coast
57011188	nag_outpost_secondary_energy	minor_secondary_northern_great_jungle_temple_of_tlencan
57011189	nag_outpost_secondary_energy	minor_secondary_medicine_northern_great_jungle_xahutec
57011190	nag_outpost_secondary_energy	minor_secondary_timber_northern_great_jungle_chaqua
57011191	nag_outpost_secondary_energy	minor_secondary_gems_ellyrion_whitefire_tor
57011192	nag_outpost_secondary_energy	minor_secondary_animals_caledor_tor_sethai
57011193	nag_outpost_secondary_energy	minor_secondary_the_road_of_skulls_kauark
57011194	nag_outpost_secondary_energy	minor_secondary_the_road_of_skulls_the_black_pillar
57011195	nag_outpost_secondary_energy	minor_secondary_wine_the_road_of_skulls_spite_reach
57011196	nag_outpost_secondary_energy	minor_secondary_the_clawed_coast_the_twisted_glade
57011197	nag_outpost_secondary_energy	minor_secondary_marble_the_clawed_coast_the_monoliths
57011198	nag_outpost_secondary_energy	minor_secondary_marble_tiranoc_whitepeak
57011199	nag_outpost_secondary_energy	minor_secondary_the_chill_road_the_great_arena
57011200	nag_outpost_secondary_energy	minor_secondary_obsidian_vor_the_chill_road_ashrak
57011201	nag_outpost_secondary_energy	minor_secondary_the_creeping_jungle_temple_of_kara
57011202	nag_outpost_secondary_energy	minor_secondary_timber_the_creeping_jungle_tlanxla
57011203	nag_outpost_secondary_energy	minor_secondary_pastures_southern_great_jungle_subatuun
57011204	nag_outpost_secondary_energy	wh2_main_special_axlotl_secondary
57011205	nag_outpost_secondary_energy	minor_secondary_the_black_flood_shroktak_mount
57011206	nag_outpost_secondary_energy	minor_secondary_the_black_flood_temple_of_khaine
57011207	nag_outpost_secondary_energy	minor_secondary_animals_the_black_flood_cragroth_deep
57011208	nag_outpost_secondary_energy	minor_secondary_the_black_coast_bleak_hold_fortress
57011209	nag_outpost_secondary_energy	minor_secondary_obsidian_peaks_circle_of_destruction
57011210	nag_outpost_secondary_energy	minor_secondary_obsidian_peaks_storag_kor
57011211	nag_outpost_secondary_energy	minor_secondary_furs_obsidian_peaks_venom_glade
57011212	nag_outpost_secondary_energy	minor_secondary_iron_mountains_har_kaldra
57011213	nag_outpost_secondary_energy	minor_secondary_iron_mountains_rackdo_gorge
57011214	nag_outpost_secondary_energy	wh2_main_special_altar_of_ultimate_darkness_secondary
57011215	nag_outpost_secondary_energy	minor_secondary_doom_glades_ice_rock_gorge
57011216	nag_outpost_secondary_energy	minor_secondary_doom_glades_temple_of_addaioth
57011217	nag_outpost_secondary_energy	wh2_main_special_def_vauls_anvil_secondary
57011218	nag_outpost_secondary_energy	minor_secondary_spine_of_sotek_monument_of_izzatal
57011219	nag_outpost_secondary_energy	minor_secondary_iron_spine_of_sotek_mine_of_the_bearded_skulls
57011220	nag_outpost_secondary_energy	minor_secondary_southern_jungle_of_pahualaxa_monument_of_the_moon
57011221	nag_outpost_secondary_energy	minor_secondary_iron_southern_jungle_of_pahualaxa_the_high_sentinel
57011222	nag_outpost_secondary_energy	minor_secondary_savages_southern_jungle_of_pahualaxa_floating_pyramid
57011223	nag_outpost_secondary_energy	minor_secondary_iron_titan_peaks_ironspike
57011224	nag_outpost_secondary_energy	minor_secondary_timber_titan_peaks_the_moon_shard
57011225	nag_outpost_secondary_energy	minor_secondary_wine_titan_peaks_ssildra_tor
57011226	nag_outpost_secondary_energy	wh2_main_special_skeggi_secondary_minor
57011227	nag_outpost_secondary_energy	wh2_main_special_fallen_gates_secondary
57011228	nag_outpost_secondary_energy	wh2_main_special_ziggurat_of_dawn_secondary
57011229	nag_outpost_secondary_energy	minor_secondary_jungles_of_green_mist_pillars_of_unseen_constellations
57011230	nag_outpost_secondary_energy	minor_secondary_pastures_jungles_of_green_mists_wellsprings_of_eternity
57011231	nag_outpost_secondary_energy	minor_secondary_northern_jungle_of_pahualaxa_port_reaver
57011232	nag_outpost_secondary_energy	minor_secondary_pottery_northern_jungle_of_pahualaxa_swamp_town
57011233	nag_outpost_secondary_energy	wh2_main_special_shrine_of_sotek_secondary
57011234	nag_outpost_secondary_energy	minor_secondary_huahuan_desert_the_golden_colossus
57011235	nag_outpost_secondary_energy	wh2_main_special_chamber_of_visions_secondary
57011236	nag_outpost_secondary_energy	minor_norsca_ironfrost_glacier_dagraks_end
57011237	nag_outpost_secondary_energy	minor_secondary_blackspine_mountains_plain_of_dogs
57011238	nag_outpost_secondary_energy	minor_secondary_obsidian_blackspine_mountains_plain_of_spiders
